date,max temp,mean temp,min temp,snow on grnd (cm),total precip (mm),total rain (mm),total snow (cm),total count,year,day 
2013-04-27,-0.0045871735,-0.04040405,-0.08571429,0.0,0.0,0.0,0.0,1.0,0.375,0.31780824
2017-01-20,-0.527523,-0.3787879,-0.2,0.34848487,0.0035460994,0.0035460994,0.0,1.0,0.875,0.052054793
2014-07-02,0.70183486,0.7878788,0.9142857,0.0,0.09456265,0.09456265,0.0,2.0,0.5,0.49863017
2012-07-26,0.35779813,0.54545456,0.78857136,0.0,0.0,0.0,0.0,1.0,0.25,0.5671233
2011-09-29,0.5366973,0.6313131,0.7657143,0.0,0.031914894,0.031914894,0.0,1.0,0.125,0.7424658
2014-04-30,-0.2522936,-0.11616163,0.051428575,0.0,0.21276596,0.21276596,0.0,2.0,0.5,0.3260274
2012-07-11,0.7706422,0.5909091,0.37714288,0.0,0.0,0.0,0.0,2.0,0.25,0.5260274
2017-04-28,0.2522936,0.33838385,0.45714286,0.0,0.0,0.0,0.0,1.0,0.875,0.32054794
2013-03-17,-0.8715597,-1.0,-1.1714286,0.56060606,0.0,0.0,0.0,0.0,0.375,0.20547946
2015-11-18,0.04587156,-0.13131316,-0.35428572,0.0,0.0,0.0,0.0,1.0,0.625,0.87945205
2016-04-01,-0.04587156,0.07575758,0.22857143,0.0,0.0,0.0,0.0,2.0,0.75,0.24931508
2015-02-09,-1.0917431,-1.0808082,-1.0799999,0.37878788,0.0,0.0,0.0,0.0,0.625,0.10684931
2018-04-02,-0.38990828,-0.44444448,-0.51428574,0.0,0.0,0.0,0.0,1.0,1.0,0.24931508
2010-06-24,0.41743124,0.5757576,0.78857136,0.0,0.107565016,0.107565016,0.0,1.0,0.0,0.47671235
2017-05-20,0.22935781,0.15151516,0.057142857,0.0,0.0,0.0,0.0,1.0,0.875,0.3808219
2014-01-25,-0.8486239,-0.939394,-1.0571429,0.3181818,0.017730497,0.0,0.054054055,0.0,0.5,0.06575342
2016-07-27,0.77981657,0.7171717,0.6571429,0.0,0.09692671,0.09692671,0.0,2.0,0.75,0.569863
2014-09-27,0.5779817,0.52020204,0.45714286,0.0,0.0,0.0,0.0,2.0,0.5,0.73698634
2014-08-05,0.47247705,0.530303,0.61714286,0.0,0.0,0.0,0.0,2.0,0.5,0.59178084
2015-05-08,0.7522936,0.60606056,0.44,0.0,0.0,0.0,0.0,2.0,0.625,0.3479452
2016-12-11,-0.8256881,-0.92424244,-1.0571429,0.045454547,0.11111111,0.0,0.38918918,0.0,0.75,0.9452055
2015-01-28,-0.96788996,-1.0858586,-1.2457142,0.15151516,0.0,0.0,0.0,0.0,0.625,0.073972605
2012-04-15,0.29357797,0.23737374,0.17142858,0.0,0.0047281324,0.0047281324,0.0,1.0,0.25,0.28767124
2011-04-20,-0.53211015,-0.40404043,-0.25142857,0.0,0.12765957,0.12765957,0.0,0.0,0.125,0.29863015
2016-04-04,-0.6880734,-0.71212125,-0.74285716,0.0,0.0,0.0,0.0,1.0,0.75,0.25753427
2017-02-14,-0.75688076,-0.8737374,-1.0285715,0.7727273,0.12529552,0.0,0.43243244,0.0,0.875,0.12054795
2014-03-28,-0.36697248,-0.41919196,-0.49142858,0.6060606,0.12529552,0.12529552,0.0,0.0,0.5,0.23561645
2012-03-22,0.4816514,0.43434343,0.38285714,0.0,0.0,0.0,0.0,1.0,0.25,0.22191781
2017-04-02,-0.18348624,-0.31818184,-0.4857143,0.030303031,0.0,0.0,0.0,1.0,0.875,0.24931508
2016-04-24,-0.06880734,-0.20202021,-0.37142858,0.0,0.0,0.0,0.0,1.0,0.75,0.3123288
2013-04-18,0.27522936,0.1313131,-0.040000003,0.0,0.12529552,0.12529552,0.0,1.0,0.375,0.2931507
2010-07-29,0.47706422,0.5656566,0.6914286,0.0,0.0,0.0,0.0,1.0,0.0,0.57260275
2016-08-05,0.8715597,0.8686869,0.8857143,0.0,0.0,0.0,0.0,2.0,0.75,0.59452057
2014-12-27,-0.22935781,-0.21717173,-0.2,0.0,0.029550828,0.029550828,0.0,0.0,0.5,0.9863014
2014-08-12,0.39908263,0.54545456,0.73714286,0.0,0.5886525,0.5886525,0.0,2.0,0.5,0.61095893
2013-11-08,-0.4678899,-0.35353535,-0.21142857,0.0,0.0,0.0,0.0,1.0,0.375,0.85205483
2013-11-27,-0.57339454,-0.43434346,-0.26285714,0.18181819,0.093380615,0.0,0.32432434,1.0,0.375,0.9041096
2013-05-16,0.18348624,0.16161616,0.14285715,0.0,0.0,0.0,0.0,1.0,0.375,0.36986303
2016-08-01,0.73394495,0.75757575,0.8,0.0,0.0,0.0,0.0,2.0,0.75,0.58356166
2015-06-01,0.20642203,0.23737374,0.2857143,0.0,0.0047281324,0.0047281324,0.0,1.0,0.625,0.41369864
2014-06-10,0.5825689,0.6818182,0.82285714,0.0,0.0,0.0,0.0,1.0,0.5,0.43835616
2014-02-16,-1.0733945,-1.1515151,-1.2571429,0.6666667,0.0,0.0,0.0,0.0,0.5,0.1260274
2015-09-19,0.5045872,0.6313131,0.8,0.0,0.029550828,0.029550828,0.0,2.0,0.625,0.7150685
2018-12-11,-0.91743124,-0.9646465,-1.0285715,0.07575758,0.014184398,0.0,0.054054055,0.0,1.0,0.9424658
2011-06-01,0.7385321,0.8585859,1.0228571,0.0,0.0,0.0,0.0,1.0,0.125,0.41369864
2018-07-29,0.64220184,0.64141417,0.6571429,0.0,0.02600473,0.02600473,0.0,2.0,1.0,0.57260275
2016-01-03,-0.6284404,-0.5959596,-0.5542857,0.3181818,0.0,0.0,0.0,0.0,0.75,0.0054794527
2016-07-25,0.6880734,0.7171717,0.7714286,0.0,0.007092199,0.007092199,0.0,1.0,0.75,0.56438357
2010-06-09,0.36697248,0.3080808,0.24,0.0,0.05437352,0.05437352,0.0,1.0,0.0,0.43561643
2015-01-10,-1.0321101,-1.1262627,-1.2571429,0.10606061,0.0,0.0,0.0,0.0,0.625,0.024657534
2013-02-08,-1.0091743,-1.1111112,-1.2514286,0.33333334,0.11347518,0.0,0.35135135,0.0,0.375,0.10410959
2017-10-03,0.45871562,0.3131313,0.14285715,0.0,0.0,0.0,0.0,2.0,0.875,0.7534247
2016-03-30,-0.13761468,-0.2777778,-0.45714286,0.0,0.17257684,0.17257684,0.0,0.0,0.75,0.24383563
2010-04-24,0.3073395,0.060606055,-0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.30958906
2011-09-22,0.60550463,0.6818182,0.78857136,0.0,0.0,0.0,0.0,1.0,0.125,0.7232877
2015-07-31,0.6513762,0.7373737,0.86285716,0.0,0.014184398,0.014184398,0.0,2.0,0.625,0.5780822
2015-12-17,-0.33027524,-0.2979798,-0.25714287,0.0,0.0,0.0,0.0,1.0,0.625,0.95890415
2018-05-23,0.5045872,0.41414142,0.31428573,0.0,0.0,0.0,0.0,2.0,1.0,0.3890411
2013-07-14,0.8027523,0.7929293,0.8,0.0,0.0,0.0,0.0,2.0,0.375,0.53150684
2017-01-24,-0.66513765,-0.54545456,-0.4,0.3030303,0.07092199,0.021276595,0.113513514,1.0,0.875,0.0630137
2013-04-19,0.4082569,0.36363637,0.31428573,0.0,0.06146572,0.06146572,0.0,1.0,0.375,0.29589042
2016-02-09,-0.8853211,-0.8181819,-0.74285716,0.121212125,0.013002365,0.0,0.06756757,0.0,0.75,0.10684931
2014-08-10,0.7110092,0.5909091,0.45714286,0.0,0.0,0.0,0.0,1.0,0.5,0.6054795
2017-09-01,0.16055046,0.16161616,0.17142858,0.0,0.0,0.0,0.0,2.0,0.875,0.6657534
2014-03-13,-1.0,-1.1161617,-1.2742857,0.5909091,0.0,0.0,0.0,0.0,0.5,0.19452055
2018-02-06,-0.8256881,-0.8232323,-0.82857144,0.33333334,0.0023640662,0.0,0.027027028,0.0,1.0,0.09863014
2015-12-27,-0.6055046,-0.459596,-0.27428573,0.0,0.0,0.0,0.0,0.0,0.625,0.9863014
2014-05-03,0.09174312,0.13636363,0.2,0.0,0.09456265,0.09456265,0.0,1.0,0.5,0.33424658
2015-12-03,-0.4082569,-0.32828283,-0.22857143,0.0,0.0,0.0,0.0,1.0,0.625,0.92054796
2015-01-09,-0.8990826,-1.0606061,-1.2685715,0.121212125,0.0023640662,0.0,0.016216217,0.0,0.625,0.021917809
2016-11-14,0.02293578,0.010101001,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.8712329
2012-07-08,0.5412844,0.6464647,0.78857136,0.0,0.0,0.0,0.0,1.0,0.25,0.51780826
2018-03-13,-0.5963303,-0.459596,-0.2857143,0.13636364,0.11111111,0.0,0.2972973,0.0,1.0,0.19452055
2018-01-27,-0.29816514,-0.5606061,-0.8857143,0.21212122,0.0,0.0,0.0,0.0,1.0,0.07123288
2012-03-31,-0.19724773,-0.21212123,-0.22857143,0.0,0.0,0.0,0.0,1.0,0.25,0.24657534
2016-06-12,-0.02293578,0.10101011,0.25714287,0.0,0.0,0.0,0.0,1.0,0.75,0.44657534
2013-08-23,0.38990828,0.46464646,0.5714286,0.0,0.0,0.0,0.0,2.0,0.375,0.6410959
2017-10-30,-0.16055046,-0.04040405,0.114285715,0.0,0.021276595,0.021276595,0.0,1.0,0.875,0.8273973
2013-11-08,-0.4678899,-0.35353535,-0.21142857,0.0,0.0,0.0,0.0,1.0,0.375,0.85205483
2015-06-10,0.44954127,0.449495,0.45714286,0.0,0.11583925,0.11583925,0.0,1.0,0.625,0.43835616
2014-07-30,0.33027527,0.39898995,0.49714285,0.0,0.10874704,0.10874704,0.0,2.0,0.5,0.5753425
2017-01-22,-0.5045872,-0.36868688,-0.2,0.3030303,0.0,0.0,0.0,1.0,0.875,0.057534248
2015-05-13,0.13761468,0.1313131,0.13142858,0.0,0.0,0.0,0.0,1.0,0.625,0.36164385
2017-03-23,-0.4816514,-0.6868687,-0.94285715,0.18181819,0.06619386,0.0,0.1891892,1.0,0.875,0.22191781
2016-11-10,-0.02293578,-0.17676768,-0.37142858,0.0,0.0,0.0,0.0,1.0,0.75,0.860274
2016-08-26,0.66513765,0.75757575,0.8857143,0.0,0.0,0.0,0.0,2.0,0.75,0.6520548
2014-01-01,-1.5000001,-1.5101012,-1.5428572,0.45454547,0.0,0.0,0.0,0.0,0.5,0.0
2014-08-06,0.5412844,0.45454544,0.36,0.0,0.011820331,0.011820331,0.0,2.0,0.5,0.59452057
2017-03-12,-1.1238532,-1.1767677,-1.2571429,0.16666667,0.0,0.0,0.0,0.0,0.875,0.19178082
2012-05-09,0.30275232,0.3888889,0.5085714,0.0,0.2387707,0.2387707,0.0,1.0,0.25,0.35342467
2017-06-03,0.32110092,0.2777778,0.22857143,0.0,0.0,0.0,0.0,2.0,0.875,0.4191781
2017-12-22,-1.0091743,-1.0656567,-1.1428572,0.21212122,0.0,0.0,0.0,0.0,0.875,0.9726028
2014-08-24,0.674312,0.58080804,0.48,0.0,0.0,0.0,0.0,2.0,0.5,0.6438356
2017-02-10,-1.1697248,-1.1919192,-1.2285714,0.4848485,0.02600473,0.0,0.081081085,1.0,0.875,0.10958904
2013-09-04,0.2844037,0.36363637,0.47428572,0.0,0.0,0.0,0.0,1.0,0.375,0.6739726
2015-03-31,-0.5045872,-0.5252526,-0.5542857,0.21212122,0.0,0.0,0.0,0.0,0.625,0.24383563
2013-12-20,-0.76146793,-0.6515152,-0.52000004,0.3030303,0.10638298,0.0,0.3108108,0.0,0.375,0.9671233
2017-09-18,0.66513765,0.5909091,0.51428574,0.0,0.0,0.0,0.0,2.0,0.875,0.7123288
2015-10-14,-0.16972476,-0.035353526,0.13714287,0.0,0.0,0.0,0.0,1.0,0.625,0.78356165
2015-08-21,0.51834863,0.5909091,0.6971429,0.0,0.0,0.0,0.0,2.0,0.625,0.6356165
2017-07-20,0.6880734,0.7323232,0.8,0.0,0.0,0.0,0.0,2.0,0.875,0.5479452
2017-06-20,0.527523,0.5909091,0.6857143,0.0,0.023640662,0.023640662,0.0,2.0,0.875,0.46575344
2018-08-25,0.64220184,0.64141417,0.6571429,0.0,0.014184398,0.014184398,0.0,2.0,1.0,0.64657533
2017-02-14,-0.75688076,-0.8737374,-1.0285715,0.7727273,0.12529552,0.0,0.43243244,0.0,0.875,0.12054795
2017-06-05,0.114678904,0.3030303,0.54285717,0.0,0.19385342,0.19385342,0.0,1.0,0.875,0.42465755
2010-11-18,-0.39449546,-0.2676768,-0.10857143,0.0,0.0,0.0,0.0,0.0,0.0,0.87945205
2012-07-11,0.7706422,0.5909091,0.37714288,0.0,0.0,0.0,0.0,2.0,0.25,0.5260274
2015-01-12,-0.7110092,-0.6464647,-0.5714286,0.121212125,0.0059101656,0.0,0.013513514,0.0,0.625,0.03013699
2017-08-19,0.45871562,0.6313131,0.85714287,0.0,0.0,0.0,0.0,1.0,0.875,0.630137
2012-01-22,-0.86238533,-1.1010101,-1.4114286,0.33333334,0.0,0.0,0.0,0.0,0.25,0.057534248
2017-01-16,-0.43577984,-0.71212125,-1.0571429,0.3030303,0.0,0.0,0.0,1.0,0.875,0.04109589
2015-01-20,-1.2844037,-1.3383839,-1.4171429,0.15151516,0.0,0.0,0.0,0.0,0.625,0.052054793
2016-10-11,0.2522936,0.035353526,-0.22857143,0.0,0.0,0.0,0.0,2.0,0.75,0.7780822
2018-05-17,0.20642203,0.33838385,0.51428574,0.0,0.0,0.0,0.0,2.0,1.0,0.37260276
2014-04-18,-0.1055046,-0.16161618,-0.22857143,0.0,0.0047281324,0.0047281324,0.0,0.0,0.5,0.2931507
2016-04-01,-0.04587156,0.07575758,0.22857143,0.0,0.0,0.0,0.0,2.0,0.75,0.24931508
2017-05-01,0.02293578,0.0,-0.028571429,0.0,0.4066194,0.4066194,0.0,1.0,0.875,0.32876712
2011-08-31,0.50917435,0.48484847,0.46285716,0.0,0.0,0.0,0.0,2.0,0.125,0.6630137
2010-01-09,-1.1376147,-1.1717173,-1.2285714,0.3030303,0.0,0.0,0.0,0.0,0.0,0.021917809
2017-03-29,-0.36697248,-0.31818184,-0.25714287,0.15151516,0.0,0.0,0.0,1.0,0.875,0.23835617
2014-11-22,-0.43577984,-0.54545456,-0.6857143,0.030303031,0.023640662,0.023640662,0.0,0.0,0.5,0.89041096
2014-10-08,0.1697248,0.27272725,0.4057143,0.0,0.009456265,0.009456265,0.0,1.0,0.5,0.7671233
2016-06-07,0.3440367,0.40404037,0.4857143,0.0,0.02600473,0.02600473,0.0,2.0,0.75,0.43287674
2014-04-15,-0.50917435,-0.479798,-0.44,0.0,0.08274232,0.08274232,0.0,0.0,0.5,0.2849315
2017-03-24,-0.57339454,-0.52020204,-0.45714286,0.25757575,0.14893618,0.07092199,0.1891892,1.0,0.875,0.22465754
2011-04-08,-0.013761478,-0.21212123,-0.46285716,0.0,0.0,0.0,0.0,1.0,0.125,0.26575342
2017-09-21,0.57339454,0.5656566,0.5714286,0.0,0.0,0.0,0.0,2.0,0.875,0.720548
2013-03-23,-0.47706422,-0.50505054,-0.54285717,0.6818182,0.0,0.0,0.0,0.0,0.375,0.22191781
2017-04-16,0.06880734,0.17676768,0.31428573,0.0,0.10874704,0.10874704,0.0,0.0,0.875,0.28767124
2016-03-16,-0.29816514,-0.20202021,-0.08571429,0.045454547,0.11111111,0.11111111,0.0,0.0,0.75,0.20547946
2018-02-01,-0.38990828,-0.6363637,-0.94285715,0.27272728,0.0,0.0,0.0,0.0,1.0,0.08493151
2015-08-26,0.40366971,0.44444448,0.5085714,0.0,0.013002365,0.013002365,0.0,2.0,0.625,0.64931506
2014-08-14,0.10091743,0.23232321,0.4,0.0,0.028368795,0.028368795,0.0,1.0,0.5,0.6164384
2011-10-16,0.06422017,0.1313131,0.21714287,0.0,0.0035460994,0.0035460994,0.0,1.0,0.125,0.7890411
2016-06-04,0.5963303,0.5909091,0.6,0.0,0.07801419,0.07801419,0.0,2.0,0.75,0.42465755
2016-03-19,-0.6146789,-0.69191927,-0.7885714,0.0,0.0,0.0,0.0,1.0,0.75,0.21369864
2015-06-14,0.41743124,0.47979796,0.56571424,0.0,0.007092199,0.007092199,0.0,1.0,0.625,0.44931507
2013-06-06,-0.02293578,0.13636363,0.34285715,0.0,0.33806148,0.33806148,0.0,2.0,0.375,0.42739728
2013-06-01,0.66513765,0.7676768,0.9142857,0.0,0.24822696,0.24822696,0.0,2.0,0.375,0.41369864
2015-12-14,-0.2201835,-0.21717173,-0.21714285,0.0,0.12765957,0.12765957,0.0,1.0,0.625,0.95068496
2016-12-12,-0.7110092,-0.6616162,-0.6,0.21212122,0.01891253,0.0,0.081081085,0.0,0.75,0.94794524
2017-03-09,-0.64220184,-0.58585864,-0.51428574,0.1969697,0.0,0.0,0.0,1.0,0.875,0.18356165
2011-10-25,-0.10091743,-0.0050505246,0.12,0.0,0.0,0.0,0.0,1.0,0.125,0.81369865
2016-01-06,-0.559633,-0.8585859,-1.24,0.25757575,0.0,0.0,0.0,0.0,0.75,0.013698632
2018-01-16,-1.055046,-1.1010101,-1.1714286,0.21212122,0.0,0.0,0.0,0.0,1.0,0.04109589
2016-05-02,-0.13761468,-0.015151525,0.14285715,0.0,0.0,0.0,0.0,1.0,0.75,0.33424658
2012-05-16,0.31192657,0.35353535,0.41142857,0.0,0.011820331,0.011820331,0.0,2.0,0.25,0.37260276
2013-02-08,-1.0091743,-1.1111112,-1.2514286,0.33333334,0.11347518,0.0,0.35135135,0.0,0.375,0.10410959
2011-11-22,-0.56880736,-0.6616162,-0.7771429,0.0,0.07565012,0.0,0.17297298,1.0,0.125,0.89041096
2016-08-26,0.66513765,0.75757575,0.8857143,0.0,0.0,0.0,0.0,2.0,0.75,0.6520548
2014-04-18,-0.1055046,-0.16161618,-0.22857143,0.0,0.0047281324,0.0047281324,0.0,0.0,0.5,0.2931507
2016-08-24,0.6880734,0.64141417,0.6,0.0,0.0047281324,0.0047281324,0.0,2.0,0.75,0.64657533
2016-04-11,-0.3440367,-0.35353535,-0.37142858,0.07575758,0.08274232,0.08274232,0.0,0.0,0.75,0.27671233
2015-07-17,0.41743124,0.38383836,0.34857145,0.0,0.15957448,0.15957448,0.0,2.0,0.625,0.539726
2015-12-27,-0.6055046,-0.459596,-0.27428573,0.0,0.0,0.0,0.0,0.0,0.625,0.9863014
2014-06-11,0.38073394,0.4747475,0.6,0.0,0.36643028,0.36643028,0.0,2.0,0.5,0.4410959
2010-01-21,-0.75688076,-0.7474748,-0.74285716,0.25757575,0.0,0.0,0.0,0.0,0.0,0.05479452
2012-12-19,-0.559633,-0.40909094,-0.22857143,0.07575758,0.0,0.0,0.0,0.0,0.25,0.9671233
2013-08-26,0.5229358,0.6313131,0.7771429,0.0,0.0059101656,0.0059101656,0.0,2.0,0.375,0.64931506
2012-09-15,0.18348624,0.28282827,0.41142857,0.0,0.007092199,0.007092199,0.0,2.0,0.25,0.70684934
2010-09-28,0.49541283,0.52020204,0.56,0.0,0.0047281324,0.0047281324,0.0,0.0,0.0,0.73972607
2015-01-17,-1.0779817,-1.3282828,-1.6571429,0.121212125,0.0,0.0,0.0,0.0,0.625,0.043835618
2014-08-11,0.73394495,0.64141417,0.54285717,0.0,0.0,0.0,0.0,2.0,0.5,0.6082192
2013-03-20,-0.6146789,-0.79797983,-1.0285715,0.69696975,0.0059101656,0.0,0.024324324,0.0,0.375,0.21369864
2016-09-19,0.57339454,0.5656566,0.5714286,0.0,0.0,0.0,0.0,2.0,0.75,0.71780825
2018-09-05,0.8486239,0.8181819,0.8,0.0,0.04255319,0.04255319,0.0,2.0,1.0,0.67671233
2016-02-24,-0.5550459,-0.5959596,-0.6457143,0.36363637,0.36643028,0.3073286,0.13513514,0.0,0.75,0.14794521
2011-01-28,-0.7293578,-0.7575758,-0.8,0.16666667,0.04491726,0.0,0.10810811,0.0,0.125,0.073972605
2012-05-07,0.40366971,0.22727273,0.01142856,0.0,0.13593382,0.13593382,0.0,1.0,0.25,0.3479452
2014-07-07,0.5229358,0.6313131,0.7828572,0.0,0.0,0.0,0.0,2.0,0.5,0.5123288
2014-03-25,-0.6513762,-0.8737374,-1.16,0.5757576,0.0,0.0,0.0,0.0,0.5,0.22739726
2013-08-06,0.5045872,0.510101,0.5257143,0.0,0.0,0.0,0.0,1.0,0.375,0.59452057
2015-04-06,-0.5045872,-0.510101,-0.51428574,0.0,0.0,0.0,0.0,0.0,0.625,0.260274
2017-09-02,0.29816514,0.16161616,0.0,0.0,0.047281325,0.047281325,0.0,2.0,0.875,0.66849315
2015-12-09,-0.18807341,-0.1818182,-0.17714286,0.0,0.0023640662,0.0023640662,0.0,1.0,0.625,0.9369863
2018-12-03,-0.57339454,-0.44444448,-0.2857143,0.030303031,0.023640662,0.0,0.081081085,0.0,1.0,0.92054796
2017-06-02,0.06880734,0.15151516,0.25714287,0.0,0.0,0.0,0.0,1.0,0.875,0.41643837
2014-12-26,-0.34862387,-0.24242426,-0.114285715,0.0,0.0,0.0,0.0,0.0,0.5,0.9835617
2017-11-02,0.02293578,0.025252527,0.028571429,0.0,0.26950353,0.26950353,0.0,1.0,0.875,0.83561647
2010-02-02,-0.940367,-0.9646465,-1.0,0.121212125,0.0,0.0,0.0,0.0,0.0,0.087671235
2012-06-27,0.5779817,0.58080804,0.59428567,0.0,0.0,0.0,0.0,1.0,0.25,0.48767126
2011-03-01,-0.61009175,-0.8838384,-1.2342857,0.25757575,0.0,0.0,0.0,0.0,0.125,0.16164383
2010-11-03,-0.20642203,-0.34343436,-0.51428574,0.0,0.01536643,0.01536643,0.0,0.0,0.0,0.8383562
2015-06-03,0.33944952,0.22222221,0.08571429,0.0,0.0,0.0,0.0,2.0,0.625,0.4191781
2013-07-18,0.7752294,0.8232323,0.9028571,0.0,0.011820331,0.011820331,0.0,2.0,0.375,0.54246575
2016-12-11,-0.8256881,-0.92424244,-1.0571429,0.045454547,0.11111111,0.0,0.38918918,0.0,0.75,0.9452055
2011-08-20,0.7110092,0.6565656,0.6057143,0.0,0.17375886,0.17375886,0.0,1.0,0.125,0.63287675
2014-05-03,0.09174312,0.13636363,0.2,0.0,0.09456265,0.09456265,0.0,1.0,0.5,0.33424658
2014-07-04,0.43577984,0.52020204,0.64,0.0,0.0,0.0,0.0,2.0,0.5,0.5041096
2015-10-23,-0.23394498,-0.20707074,-0.17142858,0.0,0.0,0.0,0.0,1.0,0.625,0.8082192
2015-06-11,0.48623857,0.52020204,0.5714286,0.0,0.0047281324,0.0047281324,0.0,2.0,0.625,0.4410959
2016-07-13,0.8256881,0.7929293,0.7714286,0.0,0.07328605,0.07328605,0.0,2.0,0.75,0.53150684
2015-05-23,0.18348624,0.010101001,-0.2,0.0,0.0,0.0,0.0,2.0,0.625,0.3890411
2014-12-27,-0.22935781,-0.21717173,-0.2,0.0,0.029550828,0.029550828,0.0,0.0,0.5,0.9863014
2011-09-14,0.33486235,0.36868688,0.42285714,0.0,0.021276595,0.021276595,0.0,2.0,0.125,0.7013699
2011-04-23,0.16513763,0.060606055,-0.062857136,0.0,0.016548464,0.016548464,0.0,0.0,0.125,0.30684933
2015-02-23,-1.4541285,-1.4949495,-1.5657142,0.5909091,0.0,0.0,0.0,0.0,0.625,0.14520548
2017-04-02,-0.18348624,-0.31818184,-0.4857143,0.030303031,0.0,0.0,0.0,1.0,0.875,0.24931508
2014-05-01,0.20183486,0.16161616,0.114285715,0.0,0.0023640662,0.0023640662,0.0,1.0,0.5,0.32876712
2016-03-15,-0.41743124,-0.30808085,-0.17142858,0.045454547,0.08983452,0.08983452,0.0,1.0,0.75,0.20273973
2011-10-27,-0.40366974,-0.31818184,-0.21142857,0.0,0.0,0.0,0.0,1.0,0.125,0.8191781
2017-04-05,-0.22935781,-0.17676768,-0.114285715,0.0,0.028368795,0.028368795,0.0,1.0,0.875,0.25753427
2017-11-18,-0.6192661,-0.58585864,-0.54285717,0.0,0.10165485,0.007092199,0.21621622,0.0,0.875,0.87945205
2014-09-25,0.4816514,0.34343436,0.18285713,0.0,0.0,0.0,0.0,1.0,0.5,0.7315069
2015-01-30,-1.0779817,-1.0252526,-0.9657143,0.3030303,0.0,0.0,0.0,0.0,0.625,0.07945205
2015-05-11,0.032110084,0.14141415,0.27999997,0.0,0.046099294,0.046099294,0.0,2.0,0.625,0.3561644
2014-10-23,0.018348606,0.025252527,0.039999988,0.0,0.0,0.0,0.0,1.0,0.5,0.8082192
2012-05-05,0.19266059,0.1313131,0.057142857,0.0,0.0,0.0,0.0,1.0,0.25,0.34246576
2016-04-28,-0.18348624,-0.24242426,-0.31428573,0.0,0.0,0.0,0.0,1.0,0.75,0.32328767
2017-07-15,0.64220184,0.6919192,0.7714286,0.0,0.0,0.0,0.0,2.0,0.875,0.53424656
2013-03-10,-0.30733946,-0.3585859,-0.42857143,0.6818182,0.0,0.0,0.0,0.0,0.375,0.18630138
2013-10-13,0.33486235,0.3030303,0.27428573,0.0,0.08037826,0.08037826,0.0,2.0,0.375,0.7808219
2017-06-19,0.6192661,0.75757575,0.94285715,0.0,0.035460994,0.035460994,0.0,2.0,0.875,0.4630137
2010-12-23,-0.72477067,-0.6414142,-0.5371428,0.060606062,0.0,0.0,0.0,0.0,0.0,0.9753425
2015-01-21,-1.0275229,-1.2373738,-1.5142857,0.15151516,0.0,0.0,0.0,0.0,0.625,0.05479452
2013-09-17,0.19724768,0.050505053,-0.13142857,0.0,0.0,0.0,0.0,1.0,0.375,0.70958906
2016-08-12,0.5504587,0.6818182,0.85714287,0.0,0.08983452,0.08983452,0.0,1.0,0.75,0.61369866
2017-03-13,-1.0091743,-1.0757576,-1.1714286,0.16666667,0.0,0.0,0.0,0.0,0.875,0.19452055
2015-06-18,0.62844044,0.5757576,0.52000004,0.0,0.12765957,0.12765957,0.0,1.0,0.625,0.46027398
2016-03-19,-0.6146789,-0.69191927,-0.7885714,0.0,0.0,0.0,0.0,1.0,0.75,0.21369864
2016-04-21,0.38990828,0.12626263,-0.2,0.0,0.06146572,0.06146572,0.0,2.0,0.75,0.3041096
2015-10-23,-0.23394498,-0.20707074,-0.17142858,0.0,0.0,0.0,0.0,1.0,0.625,0.8082192
2014-08-30,0.57339454,0.61616164,0.6857143,0.0,0.014184398,0.014184398,0.0,2.0,0.5,0.66027397
2015-03-17,-0.5917431,-0.5252526,-0.44,0.37878788,0.0,0.0,0.0,0.0,0.625,0.20547946
2016-09-09,0.5963303,0.7171717,0.8857143,0.0,0.0,0.0,0.0,2.0,0.75,0.690411
2014-06-28,0.7247706,0.66161615,0.6,0.0,0.0,0.0,0.0,2.0,0.5,0.48767126
2016-12-10,-0.8715597,-0.8232323,-0.7714286,0.045454547,0.0,0.0,0.0,0.0,0.75,0.9424658
2013-05-16,0.18348624,0.16161616,0.14285715,0.0,0.0,0.0,0.0,1.0,0.375,0.36986303
2014-12-29,-0.9082569,-0.8333334,-0.74857146,0.0,0.0,0.0,0.0,0.0,0.5,0.9917808
2014-12-08,-0.82110095,-0.88888896,-0.9771429,0.015151516,0.0,0.0,0.0,0.0,0.5,0.9342466
2017-06-19,0.6192661,0.75757575,0.94285715,0.0,0.035460994,0.035460994,0.0,2.0,0.875,0.4630137
2012-09-20,0.29816514,0.14646463,-0.03428571,0.0,0.028368795,0.028368795,0.0,1.0,0.25,0.720548
2017-02-01,-0.8486239,-0.8737374,-0.9142857,0.36363637,0.0,0.0,0.0,1.0,0.875,0.08493151
2013-12-07,-0.75688076,-0.69696975,-0.62857145,0.060606062,0.0,0.0,0.0,0.0,0.375,0.9315069
2018-02-03,-0.7110092,-1.0151516,-1.4,0.24242425,0.06382979,0.0,0.081081085,0.0,1.0,0.09041096
2017-08-23,0.41284406,0.5050505,0.62857145,0.0,0.0,0.0,0.0,2.0,0.875,0.6410959
2017-10-04,0.43577984,0.3888889,0.34285715,0.0,0.13711585,0.13711585,0.0,1.0,0.875,0.75616443
